f_id,i_id,ic.eps.max,ela_meta.lin_simple.coef.min,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ic.eps.s,ela_level.qda_mda_10,ela_meta.lin_simple.intercept,ela_level.mmce_lda_25,ela_level.lda_mda_10,ic.m0,ela_level.mmce_qda_25,ela_meta.lin_simple.coef.max_by_min,ela_level.lda_qda_10,ela_level.mmce_lda_50,nbc.nn_nb.mean_ratio,ela_distr.kurtosis,ela_level.qda_mda_50,disp.ratio_mean_02,ela_meta.quad_simple.cond,disp.ratio_median_10,ela_meta.lin_simple.adj_r2,ela_meta.lin_w_interact.adj_r2,ela_level.mmce_mda_25,disp.ratio_median_02,pca.expl_var_PC1.cor_init,ela_level.mmce_qda_50,disp.diff_median_10,nbc.dist_ratio.coeff_var,disp.diff_mean_02,ela_distr.number_of_peaks
12,1,0.4751406049765803,1.644952064315394,0.0994288673561699,0.4020679098994185,0.5499849605582541,-0.0011560042867382906,0.45547991215535905,-0.0060420816396421955,-0.008751071961925679,0.018340418499619718,0.008086292547352181,-2.758152973230823e-05,-0.008353379661560956,-0.0020876078897021774,0.01322036575460926,0.035194591691632617,-0.002849786230220136,0.029964520863668742,-4.308562267252556e-05,0.01835596857937086,0.01814858205699935,0.019763497482186813,0.00018454088730511493,0.03498496117456978,0.018482383878933622,0.006090677959266573,0.017274018076559147,0.006109376566918401,0.007183146753873304,0.016648746879202554
12,2,0.45272803159173336,1.5668166755655202,0.07821531641930017,0.37866772460963477,0.5018532843582368,-0.0004631791461682023,0.4169785427041915,-0.01226548634700063,-0.009797055810018416,0.01721582416104161,-0.003791935111771451,0.005531597067057127,-0.00846488636095994,-0.003218417390971129,0.010748470106036363,0.0022133886625654775,-0.004987527737749892,0.020115053764329014,0.0011510837106142237,0.0108028648612164,-0.01154210791441614,-0.008316654796248242,0.002420983732850274,0.023121772952262348,-0.010976356286237478,-0.0018784251520677136,0.013452262115338044,0.004058431648820381,0.009733597481100397,-0.014861018551691092
12,3,0.46916250669120335,1.6556762899476531,0.09056539085504098,0.4001688665410775,0.548759414867092,-0.0014536130953466432,0.436612049425088,-0.011269784657914663,-0.010160561516895919,0.013235838857849227,-0.007198698583214934,0.004476020633652378,-0.009744182362714614,-0.003820416440341449,0.009080986134272745,0.03262118221816756,-0.006767994353110037,0.02019123758572442,0.005988023933826499,0.00043958446055687825,0.01484605064114296,0.014389831414533833,-0.002553047103557104,0.022343099827444347,0.015434809046776259,-0.005829178102411663,0.00686801144308339,0.0007710245481268804,0.007112225462170328,0.016272595098240777
12,4,0.47659482136338077,1.685233286356146,0.09671247645927393,0.4050026444471694,0.5545535710575987,0.0034037237104721113,0.45901021103438383,-0.006208903132184232,-0.010427471448749118,0.017364349995435055,0.003656231339708424,0.005451141414963773,-0.008435342091713273,-0.0029487431133641815,0.009018230717583791,0.034102188442880155,0.0044046048886359134,0.0294355435830593,0.006219886763111975,0.018399488766019177,0.017356093462457554,0.01608497510963114,0.013718038984022114,0.03297810753811356,0.018191045859994297,0.00349752657703143,0.01717675024369013,0.003032002397583956,0.007140766968058564,0.016807676635677837
13,1,0.525182844850639,-0.14592292236133927,0.129911882293655,0.030466748617310194,-0.046274732759396676,-0.008956614240691434,-0.035558952117805104,-0.032473024425039444,-0.0077694851300389445,-0.005125641900635353,-0.012820502152920632,0.014385700063458776,-0.016498553025715193,-0.010737532849567553,0.017776862402030434,-0.012353951506194215,0.017724253952596403,0.007919942894007782,0.006263214071098986,0.02200584826417923,-0.012084958485465222,-0.001967492218283426,-0.00435207055231398,0.025745298367377,-0.006773045117332572,-0.007849689662951864,0.02262535124820494,0.02094428072274643,0.012040051903358964,0.012765124940254644
13,2,0.501159072604356,-0.1467130968205009,0.11742611424116836,0.03021599521909073,-0.05457932268866121,-0.013859708576897589,-0.03380088885967988,-0.03632938651362014,-0.010799765302265264,-0.006280954835096379,-0.013546616713255738,0.011485589461072147,-0.016384294957761926,-0.011932140696970302,-0.017685763981770748,-0.01299584954285993,0.01453937111498719,0.0073834732258772845,0.006170572073629921,0.017449204468390662,-0.013104018587058392,-0.003130341343763427,-0.0032201839151991163,0.022956132506580147,-0.008699323281284596,-0.005960386750890182,0.019294379136613644,-0.010426766126992709,0.010832310615383785,0.008984673300886405
13,3,0.5226569892846207,-0.14370495001715894,0.133418912757912,0.028162258207941306,-0.046050130754230575,-0.005989972259429624,-0.040484688716485494,-0.028568593243452386,-0.016585597147440127,-0.0073164729089773865,-0.01273503705835562,0.01379708957216988,-0.016798931657154192,-0.006776263851883412,0.030880432850149186,-0.01307241805054066,0.016510370745703076,0.008062467236528325,0.0055151449813914295,0.020556490470622794,-0.012144534424709528,-0.003894895575876777,-0.004670457894201525,0.02777672405816581,-0.006016019778786177,-0.009115605565049383,0.022767051360775583,0.028256524898044942,0.013570855952952508,0.010836726065995457
13,4,0.5306044641974951,-0.14224315800606355,0.1368017291732908,0.027891725934289437,-0.045244879117196476,-0.0035520251517126974,-0.033982230169942104,-0.026325156847948485,-0.004815189745738604,-0.005335187053264342,-0.01069438877762882,0.0035387848752532467,-0.01463829929698452,-0.006767803892730524,0.03259439617087928,-0.013478561916755265,0.019030432125018284,0.008201982805776841,0.006185938103401958,0.023934522650542144,-0.011112240147752297,-0.003846449074910937,-0.0043256780007653,0.02908482974750354,-0.005228357702977958,-0.006824390561110304,0.025366225092489387,0.03238537613063538,0.013721902712008193,0.013250935717744956
14,1,-0.5596814229414462,-0.18683665815962655,-0.06094267245000358,-0.08619658063591502,-0.06293265349614452,-0.04334188999241202,-0.04874617911896102,-0.018384204169640726,-0.029372176654848564,-0.027263216077985167,-0.040493954661544776,0.0034315210335375363,-0.05057498693610831,-0.007252525704045455,-0.012562350101914147,0.0035038180513849585,-0.0006771819261580287,-0.004891094987460943,-0.006272121562153932,-0.016644057016010884,-0.011097010300793256,-0.00786500758195114,-0.007536217695468043,-0.013439038592014223,-0.011321999765194034,-0.0189264806865972,-0.016897801415192832,-0.00944020194585967,-0.010407136755228122,-0.0016470693764455682
14,2,-0.5473104303536368,-0.18394175238716975,-0.04952925370567465,0.0037840273010298618,-0.06417786507169276,-0.04366571865318328,-0.04913895509203888,-0.020446042998700873,-0.02339374405404065,-0.025321666262685984,-0.039913458994858805,-0.005402652773467364,-0.04984563385420671,-0.009675778677434263,-0.012900687835971482,0.004386876850599559,-0.0068115524737006545,-0.004739219510027544,-0.005170151060850595,-0.016496844143169577,-0.011946420919864503,-0.006984334521844708,-0.00675601442581518,-0.016800767865664583,-0.0097018874187369,-0.015135051760219242,-0.01858876719722439,-0.010356340628948786,-0.010282475044023461,-0.0021073414421400147
14,3,-0.6092181299096999,-0.18532826234149102,-0.05745026009056733,-0.11814402789532509,-0.06073853391466295,-0.045350238191207225,-0.04890381858046171,-0.013710636671731087,-0.02477403175566084,-0.030795313836698392,-0.03939456832967863,-0.004319841852248985,-0.05578231295594542,-0.005720166867375919,-0.01194796496707374,0.004350281995984452,0.007171328570691114,-5.602797883611566e-05,-0.0054049468072259466,-0.006886694200051347,-0.010391006966022567,-0.009334295168384493,-0.00856507383308107,0.0069771744066580346,-0.01058363467413822,-0.020900821651753533,-0.011622435949559574,-0.008002229537074563,-0.0005973809980819189,-0.0006056731509374617
14,4,-0.552303462135194,-0.1856837625838279,-0.02781108480129046,-0.11017026286643354,-0.0628257593563943,-0.04507082639944961,-0.049461771920428284,-0.0153210841887584,-0.027370780888261448,-0.03164881161892946,-0.03846916211765976,-0.008011812007810142,-0.056179178247368886,-0.006249269083918858,-0.012383296339269526,0.011516364070705469,0.005946666034356383,-0.005861351706086275,-0.005506780726463091,-0.014103872098510073,-0.010371205493122808,-0.010262054365379202,-0.007861615700945578,-0.01322902425233736,-0.013313946819472894,-0.020157873839373744,-0.018076614320392384,-0.00843818076443967,-0.006608886043074892,6.357018951699703e-05
15,1,0.46943307839222564,-0.1394793195272577,0.13664282664921124,0.021813675440461124,-0.053123612957979224,-0.009981515522757584,-0.04169507782674941,-0.03625254082937129,-0.01576097856014431,-0.019912893563616762,-0.006068535500161931,-0.001721817790410952,-0.019127126552799995,-0.011922006859120053,-0.0013546926990410863,0.004370395715905419,0.01798268777257604,0.006904739018571476,0.006509166961481885,0.018787606347904773,-0.014767068556392945,-0.004132967690126099,-0.0045274474094867045,0.02602089640069191,-0.008936325248818693,-0.007568905587172939,0.02184161800184626,0.01725579564446085,0.012626376788459685,-0.009181806699777736
15,2,0.45500328610342133,-0.1515794479782814,0.15172930623330974,0.022789273337235568,-0.049175022433349286,-0.0077880467556092885,-0.039796410197354706,-0.03496347945173901,-0.017809074977233122,-0.007517848067016723,-0.012867118316056261,-0.005657842085790578,-0.015727118728443266,-0.011684384555159869,-0.016309749350932462,0.007209736026217715,0.013606497053112438,0.008789916937753038,-0.0047084808530099215,0.02172808981156186,-0.013134024334255805,-0.005610253646326607,-0.00353559895259849,0.024808848262325954,-0.007649285925972575,-0.008785134601879165,0.025043746631246352,-0.007730621604516183,0.013603502078403723,-0.009498995413931139
15,3,0.45343983984258873,-0.15067116553250412,0.15487892076635373,0.027361944482342398,-0.04761162125067695,-0.010112278934264128,-0.03845493603981972,-0.03738277747482728,-0.014600900939245437,-0.005923939389875586,-0.013703308396313715,0.014606205429998766,-0.015980551281127377,-0.012528374068363202,-0.019697860163683575,0.009762259428051421,-0.010098750004025075,0.008074111234358361,-0.0006108019110794462,0.020208489809880596,-0.011713366031328961,-0.0049446756650318386,-0.0032608896153865966,0.02039070624018098,-0.007287505230727378,-0.01031189317249937,0.02128698993188057,-0.015528574499960882,0.010461964893388173,-0.004918918101013996
15,4,0.4983280874290316,-0.14856458694579291,0.12354672598658338,0.024401241698572638,-0.05650882760204484,-0.006742960175362321,-0.044409877344327546,-0.034464176690178386,-0.017906688984572285,-0.007227746871872496,-0.01207140555290998,-0.0020981068927846767,-0.01642809839631201,-0.01092319802834123,-0.002971397464663705,0.0030919728059446297,0.018385922931046194,0.00727253191513237,0.006814478699185647,0.022865685697709526,-0.013725736166665727,-0.006266433831745942,-0.004897956079281845,0.026035555291555067,-0.006897589838335732,-0.007624857268961333,0.022961783194720163,0.014989674719603063,0.011906240729959553,-0.002023000683180356
16,1,-0.48521684033770773,-0.14031925637372564,0.1274520922125401,-0.10022309873458018,-0.046265106606726274,0.03398749005706464,-0.04491752534239375,0.05610562760279188,0.024361854588067697,0.01200788027304269,0.02332105013940935,0.0333162420370192,0.03808993235386268,0.016370693163080322,0.0033748438016000465,0.020409947350894166,-0.0067032278226831854,-0.007982175255071038,-0.004947865763507449,-0.012715770039387635,0.022341950353411175,0.008714972341046654,0.006565466769184584,-0.015739131954337748,0.005659211327983914,0.0185672566899214,-0.0195625168356573,0.002849695383231273,-0.0033582571276338908,0.000213029634660623
16,2,-0.48584026013304255,-0.1397991901769206,0.12775843112648605,-0.09564736798214982,-0.04937234996107622,0.03544042071816348,-0.044213954312078994,0.05606061553883489,0.02513866291436717,0.01580187068785234,0.023425388097495635,0.03293426347301086,0.03875474418559765,0.016713031300119283,0.004199821400311103,0.020924530913303475,-0.005733306680832442,-0.004698386313118221,-0.013672233601606954,-0.012927082660326791,0.0215654287954771,0.008102941606462374,0.006700505191219866,-0.012535109429901981,0.015194020586166887,0.02022817861128938,-0.01956807946455612,0.002532048926179788,-0.0031621599158061816,0.000206601190587585
16,3,-0.4821206969799267,-0.14027177661974494,0.12759088788593514,-0.0995989318977615,-0.04644382980577472,0.032911301371703415,-0.044850289194153674,0.05637347565150012,0.02508414648203608,0.01511424109984682,0.02254522897237887,0.007697545287218503,0.038036042415100106,0.01584202241743954,0.002729035999372533,0.02096450094553747,-0.005155794273939929,-0.00470295252588885,-0.008149200959232073,-0.013343135731446106,0.022981585532006667,0.007930403764494508,0.006278194538401755,-0.012750638323679776,0.014736529403847396,0.019670851986843343,-0.016710959849692134,0.00025311511728789586,-0.003188512967360045,0.00015586790227046843
16,4,-0.4868792553423027,-0.14029237673228265,0.12639672564737378,-0.09591529832061141,-0.0457752988462762,0.03557835670610248,-0.043933274015216434,0.05621889805891143,0.024331500978904973,0.0068913676091141955,0.022767776320312214,0.035272545808834696,0.038971138152004065,0.01648150116798533,0.003839849439746327,0.021552585755221974,-0.007343419437814059,-0.01088001593100616,-0.0019485437882183715,-0.012910163881807,0.02193791681426534,0.008860004952206641,0.006690183090446465,-0.015761361027606842,0.015244582655512743,0.0198140331009234,-0.019365214517136173,0.0023719055114803213,-0.0033421996253601757,0.0002347636525299831
17,1,-0.48580877345376844,-0.17282364619247295,0.05352466525461384,-0.10085238272690951,-0.060125163948184866,-0.016283793811050683,-0.048648874873451986,-0.018493014289939,-0.024781172528916585,-0.016966613440333813,-0.03632420805033016,-0.01292326757429575,0.007348723683257016,-0.009125409975266641,-0.012010600345556155,0.009760874875255073,-0.019614313953919278,-0.005043944623924619,-0.016979951299689655,-0.012752967802066527,-0.008907197441395502,-0.002190357102471639,-0.005176755150487398,-0.01437621750455744,-0.01102000687232217,-0.018952464607259308,-0.016714832288710037,-0.009678126909535128,-0.005373324304689055,-0.00039374662758604633
17,2,-0.4610077040719655,-0.16301294515398962,0.10448756225512575,-0.09189291237155478,-0.05698065479978428,0.022361998781410562,-0.04673838833083345,-0.014810701557047052,0.00623534270956248,0.010459609519827877,0.011257171975760089,-0.019104038550111446,0.02855025350533106,-0.008265086772925317,-0.023324465167731085,0.017258164886608033,-0.0009192963615307925,-0.00422857343792843,-0.006328727348093606,-0.0017257943770594723,-0.00812568065570448,-0.0023775415234444453,0.0003702273375761021,-0.01392646272419047,-0.0051708432346167085,0.005469505145716787,0.0013956847480646793,-0.011242453799511222,-0.007520643141413402,-0.0025737445325836666
17,3,-0.44826210058011273,-0.17053981651105876,0.03473638038839194,-0.09738053414048761,-0.058362086070033466,-0.0028802617506798744,-0.048224111102167205,-0.0175061253809415,0.007611565676337283,0.00570904849136747,-0.00796955989808743,-0.013264188769730886,0.030151619099787464,-0.007742649658799906,0.0015289203662201699,0.01540562662614591,-0.019116644200776838,-0.003815214445528918,0.011476987063081322,-0.013166774715108735,-0.010634749507181579,-0.009288418777096269,-0.0036147927705628686,-0.012994778608143189,-0.010665553213417667,-0.020706670967188017,-0.016393789535494644,-0.009894608713427034,-0.007226471806539471,-0.00026800271657930006
17,4,-0.44198037367344534,-0.1665739287813091,0.062434561823312244,-0.09674401664923495,-0.0578955537317167,-0.008161724487747156,-0.047995787371379245,-0.018545791309106992,0.006237723562838665,-0.0008339667073700464,0.010417970096450601,-0.018013506439506364,0.029123865218944698,-0.004645274096293684,-0.00033109273024520226,0.00920249345550413,-0.010926858125556063,-0.005840663444830845,-0.01470806143283689,-0.011516283924524535,-0.010551818190228587,-0.0026907120939182088,-0.008107835884806656,-0.014121802187274997,-0.007973989560144001,-0.0004089270065658826,-0.01825403314931096,-0.011755881711332329,-0.008011610560693338,-0.001208640685610635
18,1,0.30623798441581035,-0.15300440162737694,0.11154035229335925,-0.009562965712853814,-0.06169282114563591,-0.0021589322573726884,-0.055371481379041396,-0.05633466174853793,-0.02083208719213014,-0.012555470559457538,-0.017136730196834548,-0.00878415362950928,0.005597026703012491,-0.015385699848923432,-0.0264928566805861,0.0061914951235155285,-0.01696221775513108,-0.019508162621385338,-0.013876579618512418,-0.054100040109663114,-0.020836008200025218,-0.0096322021357267,-0.003775553010818787,-0.0521250185632313,-0.017966553951915053,-0.012333311933905813,-0.05560547740870609,-0.024128916046564627,-0.024389986165322966,-0.004021428308413077
18,2,-0.36727789618757667,-0.15927567088067665,0.11099278567871398,-0.07997586869188925,-0.05241274270673082,0.029746603973079464,-0.046612665688460286,-0.01559080117729011,0.009717362717888945,0.01432670320913321,0.014924797012765853,-0.006323279181379409,0.03308395464338949,-0.007971441603832346,0.006574004381077885,0.017653496947359692,0.016014713123849174,-0.003317429984017135,0.012702030892644418,-0.011713855298816219,-0.004081038669287807,-0.002067062211021926,0.0031504557011936586,-0.011758874781860839,-0.002701561504274263,0.015097917235313691,-0.01624372087150434,-0.010584355277942846,-0.005396725006367514,-0.0018065986878459546
18,3,-0.37010943387283773,-0.1610855145080052,0.051994471079285225,-0.0916402969622376,-0.054492351667746165,0.03658684794797724,-0.04652410345194906,-0.015965670312753255,0.009384268953732896,0.000271798607488608,0.007648394710371792,0.021737928934764724,0.035554551140592076,-0.009981814800489184,0.002005122065666716,0.021217336113497205,-0.006020759588842699,-0.0025834578275506165,0.004136631884347012,-0.015786202019436254,-0.012062769363151779,-0.010338204328487421,-0.006984223963206198,-0.011563975081503053,-0.012404339013586285,-0.01600270254755523,-0.018004199055184838,0.002798583108309749,-0.0046737729029326935,-0.00024601085361956995
18,4,-0.38059598989124727,-0.1623911373126214,0.09467847839677689,-0.09087602686331518,-0.06088412241262592,-0.010597392244537143,-0.04711558016697467,-0.019041230534826686,0.008351174915347766,-0.0032277163035186554,0.011050885607110409,0.019386489245335297,0.027221410855535488,-0.007193625265453753,-0.002703506230547709,0.013863143300537348,-0.0013740827418708967,-0.0034350878870213894,-0.005196453635402613,-0.014072982899879329,-0.010702078573537614,-0.0023509152644569146,-0.008461411009366203,-0.015702727618771048,-0.008360741823617311,0.006411693845762299,-0.0200731033340766,-0.012303886620046963,-0.006441794102085159,-0.002530788101458571
19,1,-0.6455581289065188,-0.160772756241014,0.1249668520155355,-0.12049934775671182,-0.05402152718608718,0.028087902910834968,-0.04447138612352611,0.0458517676167273,0.021741279211883374,-0.005999266463980735,0.01895205406089021,0.013403161694068255,0.03497614240137258,0.010006595820566495,-0.005824634046791194,0.01692883734373332,0.012371635381052465,0.0026105411302675225,0.00924976351944632,0.003975877250352848,0.0186396545464868,0.006148001669097682,0.00596302436077513,0.0072667688998074445,0.011921955053815858,0.010578616331301142,0.005691943209082472,0.0018043551121493004,0.0008114312900165219,0.00035499004132109413
19,2,-0.6566386742355255,-0.16147405665130055,0.12419386432210174,-0.11936779038682234,-0.05456631501826575,0.027906516834028693,-0.04457276902718072,0.0458001184763889,0.0214279818436121,-0.004929979737210485,0.020347279978953435,-0.010992835238631251,0.034315683786878354,0.010013750754827466,-0.0011947112596497303,0.017255526796957795,0.016547673276424833,0.002785149493424714,0.014881871921731273,0.004906351295583469,0.018652505092880467,0.006233862776583528,0.005605123212747154,0.00782502203304188,0.011114170900312487,0.011264646963211732,0.008016549429347661,0.006086177068123341,0.0011029699612417384,-0.0001025829783670943
19,3,-0.6504778396171673,-0.1614267655712406,0.12399661728611197,-0.11968187674126848,-0.05444783970170971,0.02791160411924605,-0.04505559375932941,0.04599674443000903,0.021654645420719217,-0.0055626359535183734,0.018994477699415015,-0.009589705226371663,0.03425707474331385,0.011252829649125272,-0.003186258303655892,0.017219277791637656,0.01809018577791364,0.002612657226643956,0.01574831576151975,0.003936238992529286,0.019303320905592336,0.006278633801525088,0.005180016504565079,0.007869974081659684,0.011680804365471203,0.011730379947915188,0.006407729041378841,0.004583962399162495,0.0014405232689896862,3.752405199356206e-05
19,4,-0.6469456294143374,-0.16070454866721637,0.12488084112713668,-0.12035397356356008,-0.05398258261365658,0.028358315252531106,-0.044291016492202795,0.04596392359264581,0.02181298739064849,-0.006062054329956042,0.018877394731710073,0.014529201382033485,0.03502152755783747,0.011143784844015783,-0.005239818435634174,0.017284526906690335,0.01245981296534161,0.002518449613122994,0.009821068734531996,0.003940964368330569,0.01867729778780712,0.0063631749247679455,0.006082370944519704,0.007153564762626274,0.012210953501026817,0.010647583073993348,0.00754518525452899,0.002308818911111119,0.0009917614877454895,-0.002305471724354144
20,1,0.2605831274527224,-0.16653711694384074,-0.7839462323153302,-0.0028763952058710723,-0.05351827090845449,-0.02353909011709336,-0.04117570479572242,-0.01399964403610477,-0.00259673493156989,-0.014293421096213729,-0.010813264151602055,-0.003822009921246821,-0.01900084154483805,-0.00490051472933797,-0.00020004864372211961,-0.0017414245660198051,-0.00027946525472459516,0.003339240982209425,-0.0028347106603827097,0.006151958498678498,-0.007609371108805613,-0.006360359701878315,-0.00518195890627104,0.009178201876341567,-0.002867586533310383,-0.009647476243043056,0.00796345748997312,0.003268898359540762,0.002836946112134105,-0.0008269769924385291
20,2,0.2556097842853034,-0.16292189300866866,-0.7652286018673645,-0.003353851322924674,-0.05309024495116072,-0.023226748863397942,-0.04127175696334342,-0.014367656429255434,-0.002035063041320092,-0.01914170835212966,-0.011505627637318036,-0.004916389222809233,-0.019329562122908938,-0.005700832091181825,-0.005717859599671606,-0.0018016170150835645,0.0015682932730097154,0.003483948746150529,-0.0027879074889537604,0.006715559346096993,-0.007717347713985254,-0.006597442441655343,-0.005061241509829842,0.00940263548176478,-0.003595912016994998,-0.009818398195548323,0.00799231245039414,-0.005255623538666938,0.003198703561225871,-0.0037435435555846453
20,3,0.2592112814663935,-0.1625111720604649,-0.776506847541348,-0.0028938879805830184,-0.053081495509591674,-0.023507540211793684,-0.041100133978782115,-0.01413005867893938,-0.0025630267928015006,-0.018778261109570427,-0.011498642278080194,-0.004132482735262955,-0.01911399084272089,-0.005523254061812652,-0.0055327592942615205,-0.001704156165945597,0.0036522066135885427,0.0035608147518890153,-0.002764324917943048,0.0066231718008998896,-0.0075826088443346545,-0.006566936867117083,-0.0049940594307812695,0.009292464667260228,-0.0035335799326576163,-0.009661308895250844,0.0077252965779881,0.0020633382078553532,0.0033303719462398937,-0.0008857242544548805
20,4,0.2600964338100296,-0.16234276054415092,-0.7834922810157697,-0.002881249501273398,-0.05343501268429079,-0.023348877775662767,-0.041184338885729435,-0.014120397523289606,-0.002082646387898793,-0.018591744042899535,-0.011590266458834902,-0.003823911826781406,-0.019186093787127087,-0.004919267928638822,-0.00025421704622307175,-0.001671270633478898,0.001980568930035343,0.0033549771109825923,-0.002697678289933872,0.0062404700184850006,-0.007623368248458269,-0.006239251614053129,-0.0050146429074107305,0.009207088917707888,-0.0028529334814706236,-0.0096281322974065,0.008061203548730972,0.003293502890361617,0.0028883626964575733,-0.0008943719355564522
21,1,-0.5442686874945665,-0.14954037154412364,0.1198012620214037,-0.11135774180791515,-0.05294996590644207,0.027410923343998164,-0.04601324637844033,0.05546814705382836,0.024007805074332055,0.014719743000755448,0.02012685626128198,-0.023653868829746377,0.035349865840320814,0.012533340705310491,-0.0009653087092470833,0.020898519859361957,0.023086294150213002,-0.00513146298397284,-0.002033839707802442,-0.009114905086110982,0.022448028472254418,0.006972060856581435,0.003244645507823982,-0.013196448896336737,0.012636954859162872,0.016986167096232973,-0.01365905914185869,-0.0007511861679666409,-0.0032342486162375166,-0.0002961456990805657
21,2,-0.5400298365867163,-0.14909431536499188,0.12074732322579954,-0.10934455689179967,-0.05302580450225683,0.02767497518388531,-0.045396640615133446,0.05510890612034081,0.024073477965662626,0.013141027644151444,0.02042259821635108,-0.022487430100006367,0.0370428576215153,0.013054077861907836,-0.0029423194125602166,0.020386217159045695,0.02139539003457779,-0.0051056340481242515,0.011075755054585197,-0.009128694402701483,0.02252486037486133,0.007435351929759179,0.00390712920770543,-0.01323203110522824,0.013841614011158963,0.017662678701704643,-0.013686935334504631,-0.0015056937468144742,-0.0033211419724574905,-0.00024916111624033736
21,3,-0.5175987299394296,-0.15787174960657124,0.12513181901856232,-0.10277897349582638,-0.05255094043751272,0.031304390876513315,-0.04446870136810319,0.05483389919992108,0.025333256130417748,0.01615869630188173,0.023731314858701877,0.023638584960726957,0.03910162742789628,0.015939430226354655,0.005504185185454655,0.023947605392072926,0.016519355358796065,-0.002339329424531345,0.009307746070820683,-0.008886875016214326,0.02244582001340706,0.008787327040846334,0.004708199703113626,-0.008478713361888742,0.01761950654451108,0.018186920651770595,-0.012652284476317529,0.003556223807615049,-0.0016874280719021122,0.00017512109181265338
21,4,-0.5215447642316652,-0.15817394049192454,0.1236788353930457,-0.10605368751254975,-0.05492366412213031,0.03186362893148396,-0.044618330971021844,0.054963194716377464,0.025689991716980387,0.015738693708111887,0.022480304795175494,0.023662490844211657,0.03857934370876988,0.012157000781677297,0.005692779896596778,0.023013199881075315,0.022093518943253416,-0.002170629036231719,0.009770294919646974,-0.00871390187746165,0.02076284952745244,0.006501685598932502,0.0033281231051546507,-0.008427539189803306,0.011485912506788477,0.016195583303020244,-0.012101585731853184,0.004791821983756756,-0.0018384572748342018,0.00014028083259891983
22,1,-0.46526834581880866,-0.16334956224611674,0.11006952223919299,-0.0962177740772155,-0.05552351836823943,0.025048148765383058,-0.0468551700722209,-0.013974011792849609,0.023483594352555606,-0.00454769277566537,0.019691037178379098,-0.01476663136372384,0.0325255426257471,-0.002057950538655833,-0.018439734524896403,0.014241062768762414,0.019071179399110638,-0.00365072047972725,0.017523342592356668,-0.01385402948989509,0.020701438645688887,0.005448213063503133,0.002605955406722523,-0.014192648233421425,0.010352980243212904,0.012543956320229057,-0.01717832085266285,-0.009160514445481415,-0.004535313112619869,-0.0024304026497813515
22,2,-0.451787182855488,-0.16597590447958402,0.10177211692850856,-0.09452782235990405,-0.05694640240962133,0.02371442820591705,-0.046135653767656486,-0.016328500337235333,0.005982090763966869,-0.0073456207284270224,0.015595948378014623,-0.020869914205748984,0.028922489607205584,-0.00913793112439731,-0.02538219755501792,0.009053357167288261,0.015547211812609717,-0.004065644532995289,-0.006122741919739922,-0.013534696621794857,-0.0006451483110256289,0.003762133752731365,-0.002704071949674489,-0.01515891020656932,-0.003663813321849385,0.01143508384215413,-0.018272113354899505,-0.012851886277123442,-0.004494640647045697,-0.006354822933576184
22,3,-0.5319046966977975,-0.15396048161054024,0.11555294136993007,-0.10263281324529448,-0.05444972240744108,0.028218432783468885,-0.045542980481216654,0.05492065868254226,0.02534907094776758,-0.004448564523786933,0.019558670866719304,0.02354645789846607,0.03305055467348665,-0.0005105426484679519,-0.012368943145648414,0.015163728836541652,0.01505481033907694,-0.005355656310382934,-0.003834973126096697,-0.008648927960259605,0.020885641796171313,0.006351117608910275,0.003308490968942447,-0.013483329113902837,0.011336597371965159,0.013770892632863792,-0.013261775543672999,-0.011764411351841744,-0.0034144140127514624,-0.002945841362722491
22,4,-0.4207312253990645,-0.1629700961390812,0.10941334853078953,-0.0866797160346592,-0.05518236601370518,0.02730035691031696,-0.04616146208926786,-0.014082029595226211,0.024902886971413265,-0.00217644131544863,0.01994789762768337,0.01980143906333395,0.033079346756795094,-0.004894818716038858,-0.02030571945364862,0.01785585950844415,0.016652790569533654,-0.0035528513655016182,0.0074234091076040756,-0.012251526546649837,0.00059877695737713,0.001169950601908374,0.00221788772854143,-0.015138013549304889,0.004264297905081393,0.013325266683816443,-0.017624823944252306,-0.01222759400368132,-0.004607146852399458,-0.003127898303183856
23,1,-0.6160057630201957,-0.1486257911980317,0.10545953307425647,-0.1198505211713817,-0.05361792231450282,0.02164226707481977,-0.04649471803882943,0.05613194915470655,0.019251605327388458,-0.0006349993469289198,0.017363131647353817,-0.020873296579247663,0.02497423266297675,0.01259599976312945,-0.0052532485203159816,-0.09981857643465644,-0.03091434037688664,-0.011039596307392452,-0.014076722180715968,-0.013810688378945868,0.021072354414472277,0.007583004686706386,0.0032262023944671088,-0.029141236282469705,-0.0007492008754680685,0.01312859505510752,-0.017428003590438116,-0.005366388516387036,-0.0036306496886597036,-0.0001665892980277853
23,2,-0.6238981756840402,-0.1495235745022091,0.10476650912389876,-0.12014534909565773,-0.053688085316128314,0.020345942633161987,-0.046715090787951725,0.05574010665395465,0.019280445411591466,0.0003703283334202688,0.016587222591308272,-0.02884769944609264,0.024724137144712634,0.012408555931173933,-0.006808232112678532,-0.09897168133676698,-0.030733923488783513,-0.010834171216575726,-0.02293934325030973,-0.01490686861204101,0.020615774702275443,0.006351183476769902,0.0027158118978318443,-0.028704014974324052,0.00112525353161941,0.01551965211052461,-0.01811140013619587,-0.0077412219352665824,-0.004045080145156219,-0.0001230047731568253
